"scientificName"
"Aenictus buttgenbachi"
"Aenictus camposi"
"Aenictus carolianus"
"Aenictus certus"
"Aenictus ceylonicus"
"Aenictus changmaianus"
"Aenictus chapmani"
"Aenictus clavatus"
"Aenictus clavitibia"
"Aenictus concavus"
"Aenictus congolensis"
"Aenictus cornutus"
"Aenictus crucifer"
"Aenictus currax"
"Aenictus cylindripetiolus"
"Aenictus decolor"
"Aenictus dentatus"
"Aenictus diclops"
"Aenictus dlusskyi"
"Aenictus doryloides"
"Aenictus doydeei"
"Aenictus duengkaei"
"Aenictus eguchii"
"Aenictus eugenii"
"Aenictus exilis"
"Aenictus feae"
"Aenictus fergusoni"
"Aenictus foreli"
"Aenictus formosensis"
"Aenictus fuchuanensis"
"Aenictus fulvus"
"Aenictus furculatus"
"Aenictus furibundus"
"Aenictus fuscipennis"
"Aenictus fuscovarius"
"Aenictus gibbosus"
"Aenictus glabratus"
"Aenictus glabrinotum"
"Aenictus gleadowii"
"Aenictus gonioccipus"
"Aenictus gracilis"
"Aenictus grandis"
"Aenictus gutianshanensis"
"Aenictus hamifer"
"Aenictus henanensis"
"Aenictus hilli"
"Aenictus hodgsoni"
"Aenictus hoelldobleri"
"Aenictus hottai"
"Aenictus humeralis"
"Aenictus huonicus"
"Aenictus icarus"
"Aenictus idoneus"
"Aenictus inconspicuus"
"Aenictus indicus"
"Aenictus inflatus"
"Aenictus itoi"
"Aenictus jacobsoni"
"Aenictus jarujini"
"Aenictus javanus"
"Aenictus jawadwipa"
"Aenictus khaoyaiensis"
"Aenictus kutai"
"Aenictus laeviceps"
"Aenictus latifemoratus"
"Aenictus latiscapus"
"Aenictus leliepvrei"
"Aenictus leptotyphlatta"
"Aenictus levior"
"Aenictus lifuiae"
"Aenictus longi"
"Aenictus longicephalus"
"Aenictus longinodus"
"Aenictus luteus"
"Aenictus luzoni"
"Aenictus maneerati"
"Aenictus mariae"
"Aenictus maroccanus"
"Aenictus mauritanicus"
"Aenictus mentu"
"Aenictus minimus"
"Aenictus minipetiolus"
"Aenictus minutulus"
"Aenictus mocsaryi"
"Aenictus moebii"
"Aenictus montivagus"
"Aenictus mutatus"
"Aenictus nesiotis"
"Aenictus nganduensis"
"Aenictus nishimurai"
"Aenictus obscurus"
"Aenictus orientalis"
"Aenictus pachycerus"
"Aenictus pangantihoni"
"Aenictus paradentatus"
"Aenictus parahuonicus"
"Aenictus peguensis"
"Aenictus pfeifferi"
"Aenictus pharao"
"Aenictus pharoa"
"Aenictus philiporum"
"Aenictus philippinensis"
"Aenictus piercei"
"Aenictus pilosus"
"Aenictus pinkaewi"
"Aenictus porizonoides"
"Aenictus powersi"
"Aenictus prolixus"
"Aenictus pubescens"
"Aenictus punctatus"
"Aenictus punctiventris"
"Aenictus punensis"
"Aenictus rabori"
"Aenictus raptor"
"Aenictus reyesi"
"Aenictus rhodiensis"
"Aenictus rixator"
"Aenictus rotundatus"
"Aenictus rotundicollis"
"Aenictus rougieri"
"Aenictus sagei"
"Aenictus schneirlai"
"Aenictus shillongensis"
"Aenictus shuckardi"
"Aenictus siamensis"
"Aenictus silvestrii"
"Aenictus sirenicus"
"Aenictus sonchaengi"
"Aenictus soudanicus"
"Aenictus spathifer"
"Aenictus steindachneri"
"Aenictus stenocephalus"
"Aenictus subterraneus"
"Aenictus sulawesiensis"
"Aenictus sumatrensis"
"Aenictus sundalandensis"
"Aenictus thailandianus"
"Aenictus togoensis"
"Aenictus trigonus"
"Aenictus turneri"
"Aenictus vagans"
"Aenictus vaucheri"
"Aenictus vieti"
"Aenictus villiersi"
"Aenictus watanasiti"
"Aenictus wayani"
"Aenictus weissi"
"Aenictus westwoodi"
"Aenictus wilaiae"
"Aenictus wilsoni"
"Aenictus wiwatwitayai"
"Aenictus wroughtonii"
"Aenictus wudangshanensis"
"Aenictus yamanei"
"Aenictus yangi"
"Aenictus zhengi"
"Afromyrma petrosa"
"Afropone oculata"
"Afropone orapa"
"Agastomyrma laticeps"
"Agraulomyrmex meridionalis"
"Agraulomyrmex wilsoni"
"Agroecomyrmex duisburgi"
"Alloformica aberrans"
"Alloformica flavicornis"
"Alloformica nitidior"
"Alloformica obscurior"
"Alloiomma changweiensis"
"Alloiomma differentialis"
"Allomerus brevipilosus"
"Allomerus decemarticulatus"
"Allomerus dentatus"
"Allomerus maietae"
"Allomerus octoarticulatus"
"Allomerus septemarticulatus"
"Allomerus undecemarticulatus"
"Allomerus vogeli"
"Amblyopone aberrans"
"Amblyopone australis"
"Amblyopone clarki"
"Amblyopone gingivalis"
"Amblyopone hackeri"
"Amblyopone leae"
"Amblyopone longidens"
"Amblyopone mercovichi"
"Amblyopone michaelseni"
"Amyrmex golbachi"
"Ancyridris polyrhachioides"
"Ancyridris rupicapra"
"Aneuretellus deformis"
"Aneuretus simoni"
"Anillidris bruchi"
"Anillomyrma decamera"
"Anillomyrma tridens"
"Anisopheidole antipodum"
"Ankylomyrma coronacantha"
"Anochetus africanus"
"Anochetus agilis"
"Anochetus alae"
"Anochetus altisquamis"
"Anochetus ambiguus"
"Anochetus angolensis"
"Anochetus armstrongi"
"Anochetus avius"
"Anochetus bequaerti"
"Anochetus bispinosus"
"Anochetus boltoni"
"Anochetus brevidentatus"
"Anochetus brevis"
"Anochetus bytinskii"
"Anochetus cato"
"Anochetus chirichinii"
"Anochetus chocoensis"
"Anochetus conisquamis"
"Anochetus consultans"
"Anochetus corayi"
"Anochetus cryptus"
"Anochetus diegensis"
"Anochetus dubius"
"Anochetus elegans"
"Anochetus emarginatus"
"Anochetus evansi"
"Anochetus exstinctus"
"Anochetus faurei"
"Anochetus filicornis"
"Anochetus fricatus"
"Anochetus fuliginosus"
"Anochetus ghilianii"
"Anochetus gladiator"
"Anochetus goodmani"
"Anochetus graeffei"
"Anochetus grandidieri"
"Anochetus haytianus"
"Anochetus hohenbergiae"
"Anochetus horridus"
"Anochetus inca"
"Anochetus incultus"
"Anochetus inermis"
"Anochetus intermedius"
"Anochetus isolatus"
"Anochetus jonesi"
"Anochetus kanariensis"
"Anochetus katonae"
"Anochetus kempfi"
"Anochetus levaillanti"
"Anochetus leyticus"
"Anochetus longifossatus"
"Anochetus longispinus"
"Anochetus lucidus"
"Anochetus madagascarensis"
"Anochetus madaraszi"
"Anochetus maryatiae"
"Anochetus maynei"
"Anochetus mayri"
"Anochetus micans"
"Anochetus minans"
"Anochetus miserabilis"
"Anochetus mixtus"
"Anochetus modicus"
"Anochetus muzziolii"
"Anochetus myops"
"Anochetus natalensis"
"Anochetus neglectus"
"Anochetus nietneri"
"Anochetus obscuratus"
"Anochetus obscurior"
"Anochetus orchidicola"
"Anochetus oriens"
"Anochetus orientalis"
"Anochetus pangantihoni"
"Anochetus pangens"
"Anochetus paripungens"
"Anochetus pattersoni"
"Anochetus pellucidus"
"Anochetus peracer"
"Anochetus princeps"
"Anochetus pubescens"
"Anochetus punctaticeps"
"Anochetus pupulatus"
"Anochetus rectangularis"
"Anochetus renatae"
"Anochetus risii"
"Anochetus rothschildi"
"Anochetus rufolatus"
"Anochetus rufostenus"
"Anochetus rufus"
"Anochetus ruginotus"
"Anochetus rugosus"
"Anochetus schoedli"
"Anochetus sedilloti"
"Anochetus seminiger"
"Anochetus shohki"
"Anochetus simoni"
"Anochetus siphneus"
"Anochetus splendidulus"
"Anochetus striatulus"
"Anochetus strigatellus"
"Anochetus subcoecus"
"Anochetus taiwaniensis"
"Anochetus talpa"
"Anochetus targionii"
"Anochetus testaceus"
"Anochetus traegaordhi"
"Anochetus tua"
"Anochetus turneri"
"Anochetus validus"
"Anochetus vallensis"
"Anochetus variegatus"
"Anochetus veronicae"
"Anochetus vexator"
"Anochetus victoriae"
"Anochetus werneri"
"Anochetus wiesiae"
"Anochetus yerburyi"
"Anochetus yunnanensis"
"Anomalomyrma boltoni"
"Anomalomyrma helenae"
"Anomalomyrma taylori"
"Anonychomyrma anguliceps"
"Anonychomyrma angusta"
"Anonychomyrma arcadia"
"Anonychomyrma biconvexa"
"Anonychomyrma dimorpha"
"Anonychomyrma extensa"
"Anonychomyrma fornicata"
"Anonychomyrma froggatti"
"Anonychomyrma gigantea"
"Anonychomyrma gilberti"
"Anonychomyrma glabrata"
"Anonychomyrma incisa"
"Anonychomyrma itinerans"
"Anonychomyrma longicapitata"
"Anonychomyrma longiceps"
"Anonychomyrma malandana"
"Anonychomyrma minuta"
"Anonychomyrma murina"
"Anonychomyrma myrmex"
"Anonychomyrma nitidiceps"
"Anonychomyrma polita"
"Anonychomyrma procidua"
"Anonychomyrma purpurescens"
"Anonychomyrma scrutator"
"Anonychomyrma sellata"
"Anonychomyrma tigris"
"Anoplolepis carinata"
"Anoplolepis custodiens"
"Anoplolepis fallax"
"Anoplolepis gracilipes"
"Anoplolepis nuptialis"
"Anoplolepis opaciventris"
"Anoplolepis rufescens"
"Anoplolepis steingroeveri"
"Anoplolepis tenella"
"Aphaenogaster afra"
"Aphaenogaster aktaci"
"Aphaenogaster amphioceanica"
"Aphaenogaster annandalei"
"Aphaenogaster antiqua"
"Aphaenogaster aquia"
"Aphaenogaster araneoides"
"Aphaenogaster ashmeadi"
"Aphaenogaster atlantis"
"Aphaenogaster avita"
"Aphaenogaster balcanica"
"Aphaenogaster balcanicoides"
"Aphaenogaster baogong"
"Aphaenogaster barbara"
"Aphaenogaster barbigula"
"Aphaenogaster baronii"
"Aphaenogaster beccarii"
"Aphaenogaster beesoni"
"Aphaenogaster boulderensis"
"Aphaenogaster burri"
"Aphaenogaster caeciliae"
"Aphaenogaster campana"
"Aphaenogaster cardenai"
"Aphaenogaster cavernicola"
"Aphaenogaster cecconii"
"Aphaenogaster concolor"
"Aphaenogaster cristata"
"Aphaenogaster crocea"
"Aphaenogaster curiosa"
"Aphaenogaster dejeani"
"Aphaenogaster depilis"
"Aphaenogaster depressa"
"Aphaenogaster dlusskyi"
"Aphaenogaster donann"
"Aphaenogaster donisthorpei"
"Aphaenogaster dromedaria"
"Aphaenogaster dulcineae"
"Aphaenogaster dumetora"
"Aphaenogaster edentula"
"Aphaenogaster epirotes"
"Aphaenogaster equestris"
"Aphaenogaster erabu"
"Aphaenogaster espadaleri"
"Aphaenogaster exasperata"
"Aphaenogaster fabulosa"
"Aphaenogaster fallax"
"Aphaenogaster famelica"
"Aphaenogaster faureli"
"Aphaenogaster feae"
"Aphaenogaster fengbo"
"Aphaenogaster festae"
"Aphaenogaster finzii"
"Aphaenogaster flemingi"
"Aphaenogaster floridana"
"Aphaenogaster foreli"
"Aphaenogaster friederichsi"
"Aphaenogaster fulva"
"Aphaenogaster geei"
"Aphaenogaster gemella"
"Aphaenogaster georgica"
"Aphaenogaster gibbosa"
"Aphaenogaster gonacantha"
"Aphaenogaster gracillima"
"Aphaenogaster graeca"
"Aphaenogaster haarlovi"
"Aphaenogaster hesperia"
"Aphaenogaster holtzi"
"Aphaenogaster honduriana"
"Aphaenogaster huachucana"
"Aphaenogaster hunanensis"
"Aphaenogaster iberica"
"Aphaenogaster incurviclypea"
"Aphaenogaster inermita"
"Aphaenogaster iranica"
"Aphaenogaster irrigua"
"Aphaenogaster isekram"
"Aphaenogaster italica"
"Aphaenogaster izuensis"
"Aphaenogaster januschevi"
"Aphaenogaster japonica"
"Aphaenogaster jolantae"
"Aphaenogaster karpathica"
"Aphaenogaster kervillei"
"Aphaenogaster kimberleyensis"
"Aphaenogaster koniari"
"Aphaenogaster kumejimana"
"Aphaenogaster kurdica"
"Aphaenogaster laevior"
"Aphaenogaster lamellidens"
"Aphaenogaster lapidescens"
"Aphaenogaster ledouxi"
"Aphaenogaster lepida"
"Aphaenogaster lesbica"
"Aphaenogaster longaeva"
"Aphaenogaster loriai"
"Aphaenogaster lustrans"
"Aphaenogaster luteipes"
"Aphaenogaster lykiaensis"
"Aphaenogaster maculata"
"Aphaenogaster maculifrons"
"Aphaenogaster maculipes"
"Aphaenogaster mariae"
"Aphaenogaster mauritanica"
"Aphaenogaster mayri"
"Aphaenogaster mediterrae"
"Aphaenogaster megommata"
"Aphaenogaster melitensis"
"Aphaenogaster mersa"
"Aphaenogaster messoroides"
"Aphaenogaster mexicana"
"Aphaenogaster miamiana"
"Aphaenogaster miniata"
"Aphaenogaster minutula"
"Aphaenogaster muelleriana"
"Aphaenogaster mutica"
"Aphaenogaster nadigi"
"Aphaenogaster nana"
"Aphaenogaster obsidiana"
"Aphaenogaster occidentalis"
"Aphaenogaster oligocenica"
"Aphaenogaster olympica"
"Aphaenogaster omotoensis"
"Aphaenogaster opposita"
"Aphaenogaster osimensis"
"Aphaenogaster ovaticeps"
"Aphaenogaster pallescens"
"Aphaenogaster pallida"
"Aphaenogaster paludosa"
"Aphaenogaster pannonica"
"Aphaenogaster patruelis"
"Aphaenogaster perplexa"
"Aphaenogaster phalangium"
"Aphaenogaster phillipsi"
"Aphaenogaster picea"
"Aphaenogaster picena"
"Aphaenogaster polyodonta"
"Aphaenogaster poultoni"
"Aphaenogaster praedo"
"Aphaenogaster praenoda"
"Aphaenogaster praerelicta"
"Aphaenogaster projectens"
"Aphaenogaster pumilopuncta"
"Aphaenogaster punctaticeps"
"Aphaenogaster punctithorax"
"Aphaenogaster pusilla"
"Aphaenogaster pythia"
"Aphaenogaster quadrispina"
"Aphaenogaster radchenkoi"
"Aphaenogaster reichelae"
"Aphaenogaster relicta"
"Aphaenogaster rhaphidiiceps"
"Aphaenogaster rifensis"
"Aphaenogaster rothneyi"
"Aphaenogaster rudis"
"Aphaenogaster rugosoferruginea"
"Aphaenogaster rugulosa"
"Aphaenogaster ruida"
"Aphaenogaster rupestris"
"Aphaenogaster sagei"
"Aphaenogaster saharensis"
"Aphaenogaster sangiorgii"
"Aphaenogaster sardoa"
"Aphaenogaster schmidti"
"Aphaenogaster schurri"
"Aphaenogaster semipolita"
"Aphaenogaster senilis"
"Aphaenogaster shanwangensis"
"Aphaenogaster sicardi"
"Aphaenogaster sicula"
"Aphaenogaster simonellii"
"Aphaenogaster sinensis"
"Aphaenogaster smythiesii"
"Aphaenogaster sommerfeldti"
"Aphaenogaster spinosa"
"Aphaenogaster splendida"
"Aphaenogaster sporadis"
"Aphaenogaster striativentris"
"Aphaenogaster strioloides"
"Aphaenogaster subcostata"
"Aphaenogaster subexaperata"
"Aphaenogaster subterranea"
"Aphaenogaster subterraneoides"
"Aphaenogaster swammerdami"
"Aphaenogaster syriaca"
"Aphaenogaster takahashii"
"Aphaenogaster tennesseensis"
"Aphaenogaster testaceopilosa"
"Aphaenogaster texana"
"Aphaenogaster theryi"
"Aphaenogaster tibetana"
"Aphaenogaster tinauti"
"Aphaenogaster tipuna"
"Aphaenogaster tokarainsulana"
"Aphaenogaster torossiani"
"Aphaenogaster treatae"
"Aphaenogaster turkestanica"
"Aphaenogaster uinta"
"Aphaenogaster ujhelyii"
"Aphaenogaster umphreyi"
"Aphaenogaster vapida"
"Aphaenogaster verecunda"
"Aphaenogaster wangtian"
"Aphaenogaster wangye"
"Aphaenogaster weigoldi"
"Aphaenogaster weulersseae"
"Aphaenogaster wilsoni"
"Aphaenogaster xuantian"
"Aphomomyrmex afer"
"Apomyrma stygia"
"Apterostigma acre"
"Apterostigma ancilonodum"
"Apterostigma andense"
"Apterostigma angustum"
"Apterostigma auriculatum"
"Apterostigma avium"
"Apterostigma bolivianum"
"Apterostigma bruchi"
"Apterostigma callipygium"
"Apterostigma calverti"
"Apterostigma carinatum"
"Apterostigma chocoense"
"Apterostigma collare"
"Apterostigma convexum"
"Apterostigma dentigerum"
"Apterostigma depressum"
"Apterostigma dorotheae"
"Apterostigma electropilosum"
"Apterostigma eowilsoni"
"Apterostigma epinotale"
"Apterostigma goniodes"
"Apterostigma ierense"
"Apterostigma madidiense"
"Apterostigma manni"
"Apterostigma mayri"
"Apterostigma megacephala"
"Apterostigma mexicanum"
"Apterostigma moelleri"
"Apterostigma pariense"
"Apterostigma peruvianum"
"Apterostigma pilosum"
"Apterostigma reburrum"
"Apterostigma robustum"
"Apterostigma scutellare"
"Apterostigma serratum"
"Apterostigma spiculum"
"Apterostigma steigeri"
"Apterostigma tachirense"
"Apterostigma tholiforme"
"Apterostigma tramitis"
"Apterostigma trapeziforme"
"Apterostigma tropicoxa"
"Apterostigma turgidum"
"Apterostigma urichii"
"Apterostigma wasmannii"
"Aptinoma antongil"
"Aptinoma mangabe"
"Archaeopone kzylzharica"
"Archaeopone taylori"
"Archimyrmex piatnitzkyi"
"Archimyrmex rostratus"
"Archimyrmex smekali"
"Archimyrmex wedmannae"
"Archiponera wheeleri"
"Aretidris buenaventei"
"Aretidris clousei"
"Armania capitata"
"Armania pristina"
"Armania robusta"
"Armaniella curiosa"
"Arnoldius flavus"
"Arnoldius pusillus"
"Arnoldius scissor"
"Asphinctanilloides amazona"
"Asphinctanilloides anae"
"Asphinctanilloides manauara"
"Asphinctopone differens"
"Asphinctopone pilosa"
"Asphinctopone silvestrii"
"Asymphylomyrmex balticus"
"Atopomyrmex calpocalycola"
"Atopomyrmex cryptoceroides"
"Atopomyrmex mocquerysi"
"Atta bisphaerica"
"Atta capiguara"
"Atta cephalotes"
"Atta colombica"
"Atta cubana"
"Atta dissimilis"
"Atta domicola"
"Atta goiana"
"Atta insularis"
"Atta laevigata"
"Atta mexicana"
"Atta opaciceps"
"Atta pilosa"
"Atta robusta"
"Atta saltensis"
"Atta sexdens"
"Atta tardigrada"
"Atta texana"
"Atta vollenweideri"
"Attaichnus kuenzelii"
"Attopsis longipennis"
"Attopsis longipes"
"Aulacopone relicta"
"Austromorium flavigaster"
"Austromorium hetericki"
"Austroponera castanea"
"Austroponera castaneicolor"
"Austroponera rufonigra"
"Avitomyrmex elongatus"
"Avitomyrmex mastax"
"Avitomyrmex systenus"
"Axinidris acholli"
"Axinidris bidens"
"Axinidris denticulata"
"Axinidris gabonica"
"Axinidris ghanensis"
"Axinidris hylekoites"
"Axinidris hypoclinoides"
"Axinidris icipe"
"Axinidris kakamegensis"
"Axinidris kinoin"
"Axinidris lignicola"
"Axinidris luhya"
"Axinidris mlalu"
"Axinidris murielae"
"Axinidris namib"
"Axinidris nigripes"
"Axinidris occidentalis"
"Axinidris okekai"
"Axinidris palligastrion"
"Axinidris stageri"
"Axinidris tridens"
"Azteca adrepens"
"Azteca aesopus"
"Azteca alfari"
"Azteca alpha"
"Azteca andreae"
"Azteca angusticeps"
"Azteca aragua"
"Azteca aurita"
"Azteca australis"
"Azteca barbifex"
"Azteca beltii"
"Azteca bequaerti"
"Azteca brevicornis"
"Azteca brevis"
"Azteca chartifex"
"Azteca christopherseni"
"Azteca coeruleipennis"
"Azteca constructor"
"Azteca cordincola"
"Azteca coussapoae"
"Azteca crassicornis"
"Azteca delpini"
"Azteca depilis"
"Azteca diabolica"
"Azteca duckei"
"Azteca duroiae"
"Azteca emeryi"
"Azteca eumeces"
"Azteca fasciata"
"Azteca fiebrigi"
"Azteca flavigaster"
"Azteca forelii"
"Azteca foveiceps"
"Azteca gnava"
"Azteca godmani"
"Azteca goeldii"
"Azteca huberi"
"Azteca hypophylla"
"Azteca iheringi"
"Azteca instabilis"
"Azteca isthmica"
"Azteca jelskii"
"Azteca juruensis"
"Azteca lallemandi"
"Azteca lanuginosa"
"Azteca lattkei"
"Azteca laurae"
"Azteca linamariae"
"Azteca longiceps"
"Azteca lucida"
"Azteca luederwaldti"
"Azteca mayrii"
"Azteca merida"
"Azteca minor"
"Azteca muelleri"
"Azteca nanogyna"
"Azteca nigra"
"Azteca nigricans"
"Azteca oecocordia"
"Azteca olitrix"
"Azteca ovaticeps"
"Azteca paraensis"
"Azteca petalocephala"
"Azteca pilosula"
"Azteca pittieri"
"Azteca polymorpha"
"Azteca prorsa"
"Azteca quadraticeps"
"Azteca salti"
"Azteca sapii"
"Azteca schimperi"
"Azteca schumannii"
"Azteca sericea"
"Azteca sericeasur"
"Azteca severini"
"Azteca snellingi"
"Azteca stanleyuli"
"Azteca stigmatica"
"Azteca stolli"
"Azteca subopaca"
"Azteca tachigaliae"
"Azteca theresiae"
"Azteca tonduzi"
"Azteca trailii"
"Azteca trianguliceps"
"Azteca trigona"
"Azteca ulei"
"Azteca velox"
"Azteca xanthochroa"
"Baikuris casei"
"Baikuris mandibularis"
"Baikuris maximus"
"Baikuris mirabilis"
"Bajcaridris kraussii"
"Bajcaridris menozzii"
"Bajcaridris theryi"
"Bannapone caliginosa"
"Bannapone cryptica"
"Bannapone fulvida"
"Bannapone mulanae"
